--- Experiment started: lower_jaw_registration_v1 ---
Configuration:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

Using device: cuda
Epoch 1/200 | Train Loss: 0.995842 | Val Loss: 6.977226 | Time: 103.04s
Epoch 53/200 | Train Loss: 0.774370 | Val Loss: 7.277212 | Time: 90.98s | Total Time: 4708.28s
Epoch 54/200 | Train Loss: 0.774895 | Val Loss: 7.407187 | Time: 87.08s | Total Time: 4795.36s
Epoch 55/200 | Train Loss: 0.766753 | Val Loss: 7.491748 | Time: 89.69s | Total Time: 4885.05s
Epoch 56/200 | Train Loss: 0.763287 | Val Loss: 7.469402 | Time: 87.86s | Total Time: 4972.91s
Epoch 57/200 | Train Loss: 0.776545 | Val Loss: 7.310925 | Time: 87.96s | Total Time: 5060.87s
Epoch 58/200 | Train Loss: 0.781405 | Val Loss: 7.454320 | Time: 89.69s | Total Time: 5150.56s
Epoch 59/200 | Train Loss: 0.778492 | Val Loss: 7.399459 | Time: 92.09s | Total Time: 5242.65s
Epoch 60/200 | Train Loss: 0.773710 | Val Loss: 7.424818 | Time: 90.64s | Total Time: 5333.30s
Epoch 61/200 | Train Loss: 0.771627 | Val Loss: 7.344463 | Time: 89.86s | Total Time: 5423.16s
Epoch 62/200 | Train Loss: 0.771400 | Val Loss: 7.465486 | Time: 88.15s | Total Time: 5511.32s
Epoch 63/200 | Train Loss: 0.762643 | Val Loss: 7.335497 | Time: 91.21s | Total Time: 5602.53s
Epoch 64/200 | Train Loss: 0.772518 | Val Loss: 7.294048 | Time: 88.80s | Total Time: 5691.34s
Epoch 65/200 | Train Loss: 0.753909 | Val Loss: 7.458084 | Time: 87.57s | Total Time: 5778.92s
Epoch 66/200 | Train Loss: 0.760915 | Val Loss: 7.358514 | Time: 91.34s | Total Time: 5870.26s
Epoch 67/200 | Train Loss: 0.748637 | Val Loss: 7.419393 | Time: 86.93s | Total Time: 5957.19s
Epoch 68/200 | Train Loss: 0.756668 | Val Loss: 7.457000 | Time: 90.69s | Total Time: 6047.89s
Epoch 69/200 | Train Loss: 0.752024 | Val Loss: 7.340454 | Time: 88.40s | Total Time: 6136.29s
Epoch 70/200 | Train Loss: 0.744388 | Val Loss: 7.342479 | Time: 93.94s | Total Time: 6230.23s
Epoch 71/200 | Train Loss: 0.751545 | Val Loss: 7.396102 | Time: 90.01s | Total Time: 6320.25s
Epoch 72/200 | Train Loss: 0.746454 | Val Loss: 7.393159 | Time: 93.91s | Total Time: 6414.16s
Epoch 73/200 | Train Loss: 0.740768 | Val Loss: 7.418574 | Time: 89.01s | Total Time: 6503.18s
Epoch 74/200 | Train Loss: 0.754300 | Val Loss: 7.334983 | Time: 88.46s | Total Time: 6591.64s
Epoch 75/200 | Train Loss: 0.746953 | Val Loss: 7.376211 | Time: 90.35s | Total Time: 6681.99s
Epoch 76/200 | Train Loss: 0.736653 | Val Loss: 7.541862 | Time: 91.44s | Total Time: 6773.43s
Epoch 77/200 | Train Loss: 0.740228 | Val Loss: 7.341854 | Time: 85.36s | Total Time: 6858.80s
Epoch 78/200 | Train Loss: 0.737194 | Val Loss: 7.399668 | Time: 86.38s | Total Time: 6945.18s
Epoch 79/200 | Train Loss: 0.738642 | Val Loss: 7.392493 | Time: 89.02s | Total Time: 7034.20s
Epoch 80/200 | Train Loss: 0.731706 | Val Loss: 7.365584 | Time: 88.48s | Total Time: 7122.69s
Epoch 81/200 | Train Loss: 0.727847 | Val Loss: 7.426184 | Time: 90.14s | Total Time: 7212.83s
Epoch 82/200 | Train Loss: 0.734865 | Val Loss: 7.370948 | Time: 86.20s | Total Time: 7299.03s
Epoch 83/200 | Train Loss: 0.734333 | Val Loss: 7.349185 | Time: 86.50s | Total Time: 7385.53s
Epoch 84/200 | Train Loss: 0.737244 | Val Loss: 7.399401 | Time: 88.38s | Total Time: 7473.92s
Epoch 85/200 | Train Loss: 0.734832 | Val Loss: 7.442046 | Time: 87.48s | Total Time: 7561.40s
Epoch 86/200 | Train Loss: 0.730375 | Val Loss: 7.318012 | Time: 91.15s | Total Time: 7652.55s
Epoch 87/200 | Train Loss: 0.725436 | Val Loss: 7.320897 | Time: 87.47s | Total Time: 7740.02s
Epoch 88/200 | Train Loss: 0.700787 | Val Loss: 7.438239 | Time: 90.26s | Total Time: 7830.28s
Epoch 89/200 | Train Loss: 0.707822 | Val Loss: 7.490397 | Time: 89.18s | Total Time: 7919.47s
Epoch 90/200 | Train Loss: 0.719270 | Val Loss: 7.313114 | Time: 86.93s | Total Time: 8006.40s
Epoch 91/200 | Train Loss: 0.718544 | Val Loss: 7.427165 | Time: 89.05s | Total Time: 8095.46s
Epoch 92/200 | Train Loss: 0.716207 | Val Loss: 7.459825 | Time: 87.15s | Total Time: 8182.62s
Epoch 93/200 | Train Loss: 0.716406 | Val Loss: 7.384175 | Time: 90.78s | Total Time: 8273.41s
Epoch 94/200 | Train Loss: 0.720565 | Val Loss: 7.411309 | Time: 92.57s | Total Time: 8365.98s
Epoch 95/200 | Train Loss: 0.694558 | Val Loss: 7.436906 | Time: 88.09s | Total Time: 8454.07s
Epoch 96/200 | Train Loss: 0.705952 | Val Loss: 7.493435 | Time: 89.07s | Total Time: 8543.14s
Epoch 97/200 | Train Loss: 0.701803 | Val Loss: 7.428632 | Time: 90.44s | Total Time: 8633.59s
Epoch 98/200 | Train Loss: 0.691887 | Val Loss: 7.484136 | Time: 90.02s | Total Time: 8723.61s
Epoch 99/200 | Train Loss: 0.693250 | Val Loss: 7.393515 | Time: 87.89s | Total Time: 8811.50s
Epoch 100/200 | Train Loss: 0.679379 | Val Loss: 7.495846 | Time: 87.06s | Total Time: 8898.56s
Epoch 101/200 | Train Loss: 0.691395 | Val Loss: 7.373180 | Time: 91.02s | Total Time: 8989.59s
Epoch 102/200 | Train Loss: 0.685098 | Val Loss: 7.434711 | Time: 87.50s | Total Time: 9077.08s
Epoch 103/200 | Train Loss: 0.699119 | Val Loss: 7.299303 | Time: 90.95s | Total Time: 9168.04s
Epoch 104/200 | Train Loss: 0.678831 | Val Loss: 7.452758 | Time: 86.54s | Total Time: 9254.58s
Epoch 105/200 | Train Loss: 0.693052 | Val Loss: 7.408996 | Time: 89.79s | Total Time: 9344.37s
Epoch 106/200 | Train Loss: 0.671864 | Val Loss: 7.424766 | Time: 89.28s | Total Time: 9433.65s
Epoch 107/200 | Train Loss: 0.674469 | Val Loss: 7.391670 | Time: 87.91s | Total Time: 9521.56s
Epoch 108/200 | Train Loss: 0.672838 | Val Loss: 7.443605 | Time: 89.17s | Total Time: 9610.73s
Epoch 109/200 | Train Loss: 0.684454 | Val Loss: 7.524086 | Time: 91.15s | Total Time: 9701.88s
Epoch 110/200 | Train Loss: 0.691028 | Val Loss: 7.414423 | Time: 92.31s | Total Time: 9794.20s
Epoch 111/200 | Train Loss: 0.669430 | Val Loss: 7.442644 | Time: 87.78s | Total Time: 9881.98s
Epoch 112/200 | Train Loss: 0.666011 | Val Loss: 7.420763 | Time: 87.86s | Total Time: 9969.84s
Epoch 113/200 | Train Loss: 0.658800 | Val Loss: 7.552144 | Time: 88.73s | Total Time: 10058.57s
Epoch 114/200 | Train Loss: 0.673110 | Val Loss: 7.528252 | Time: 90.72s | Total Time: 10149.29s
Epoch 115/200 | Train Loss: 0.663601 | Val Loss: 7.420625 | Time: 89.28s | Total Time: 10238.58s
Epoch 116/200 | Train Loss: 0.658018 | Val Loss: 7.440764 | Time: 86.13s | Total Time: 10324.71s
Epoch 117/200 | Train Loss: 0.671941 | Val Loss: 7.432858 | Time: 92.21s | Total Time: 10416.93s
Epoch 118/200 | Train Loss: 0.646730 | Val Loss: 7.410070 | Time: 88.65s | Total Time: 10505.58s
Epoch 119/200 | Train Loss: 0.653447 | Val Loss: 7.368401 | Time: 87.74s | Total Time: 10593.33s
Epoch 120/200 | Train Loss: 0.657930 | Val Loss: 7.481650 | Time: 89.86s | Total Time: 10683.19s
Epoch 121/200 | Train Loss: 0.650171 | Val Loss: 7.457544 | Time: 86.66s | Total Time: 10769.86s
Epoch 122/200 | Train Loss: 0.656361 | Val Loss: 7.370884 | Time: 89.29s | Total Time: 10859.16s
Epoch 123/200 | Train Loss: 0.663276 | Val Loss: 7.554018 | Time: 89.01s | Total Time: 10948.17s
Epoch 124/200 | Train Loss: 0.655803 | Val Loss: 7.407082 | Time: 90.61s | Total Time: 11038.78s
Epoch 125/200 | Train Loss: 0.653056 | Val Loss: 7.369729 | Time: 89.15s | Total Time: 11127.93s
Epoch 126/200 | Train Loss: 0.684193 | Val Loss: 7.376835 | Time: 90.32s | Total Time: 11218.26s
Epoch 127/200 | Train Loss: 0.651756 | Val Loss: 7.415154 | Time: 86.48s | Total Time: 11304.74s
Epoch 128/200 | Train Loss: 0.641233 | Val Loss: 7.417703 | Time: 88.75s | Total Time: 11393.50s
Epoch 129/200 | Train Loss: 0.669230 | Val Loss: 7.369370 | Time: 91.36s | Total Time: 11484.86s
Epoch 130/200 | Train Loss: 0.652187 | Val Loss: 7.378280 | Time: 87.47s | Total Time: 11572.34s
Epoch 131/200 | Train Loss: 0.646667 | Val Loss: 7.321465 | Time: 89.36s | Total Time: 11661.71s
Epoch 132/200 | Train Loss: 0.640974 | Val Loss: 7.419006 | Time: 91.07s | Total Time: 11752.78s
Epoch 133/200 | Train Loss: 0.647964 | Val Loss: 7.452801 | Time: 86.92s | Total Time: 11839.71s
Epoch 134/200 | Train Loss: 0.645494 | Val Loss: 7.488368 | Time: 87.13s | Total Time: 11926.84s
Epoch 135/200 | Train Loss: 0.626256 | Val Loss: 7.463515 | Time: 94.10s | Total Time: 12020.94s
Epoch 136/200 | Train Loss: 0.625841 | Val Loss: 7.431058 | Time: 89.57s | Total Time: 12110.51s
Epoch 137/200 | Train Loss: 0.651317 | Val Loss: 7.440884 | Time: 90.80s | Total Time: 12201.32s
Epoch 138/200 | Train Loss: 0.640035 | Val Loss: 7.351179 | Time: 87.37s | Total Time: 12288.69s
Epoch 139/200 | Train Loss: 0.618667 | Val Loss: 7.389329 | Time: 88.28s | Total Time: 12376.98s
Epoch 140/200 | Train Loss: 0.632318 | Val Loss: 7.517591 | Time: 91.35s | Total Time: 12468.33s
Epoch 141/200 | Train Loss: 0.620855 | Val Loss: 7.449663 | Time: 90.83s | Total Time: 12559.16s
Epoch 142/200 | Train Loss: 0.611813 | Val Loss: 7.314536 | Time: 87.47s | Total Time: 12646.63s
Epoch 143/200 | Train Loss: 0.622328 | Val Loss: 7.503430 | Time: 88.50s | Total Time: 12735.13s
Epoch 144/200 | Train Loss: 0.627483 | Val Loss: 7.315617 | Time: 87.98s | Total Time: 12823.12s
Epoch 145/200 | Train Loss: 0.615944 | Val Loss: 7.405075 | Time: 90.22s | Total Time: 12913.35s
Epoch 146/200 | Train Loss: 0.668158 | Val Loss: 7.403961 | Time: 90.29s | Total Time: 13003.64s
Epoch 147/200 | Train Loss: 0.632251 | Val Loss: 7.380033 | Time: 87.92s | Total Time: 13091.57s
Epoch 148/200 | Train Loss: 0.615185 | Val Loss: 7.571112 | Time: 90.89s | Total Time: 13182.46s
Epoch 149/200 | Train Loss: 0.610152 | Val Loss: 7.330313 | Time: 88.41s | Total Time: 13270.88s
Epoch 150/200 | Train Loss: 0.611355 | Val Loss: 7.440223 | Time: 89.91s | Total Time: 13360.79s
Epoch 151/200 | Train Loss: 0.616096 | Val Loss: 7.372765 | Time: 88.79s | Total Time: 13449.58s
Epoch 152/200 | Train Loss: 0.618882 | Val Loss: 7.380769 | Time: 88.94s | Total Time: 13538.52s
Epoch 153/200 | Train Loss: 0.612792 | Val Loss: 7.443690 | Time: 89.08s | Total Time: 13627.60s
Epoch 154/200 | Train Loss: 0.606131 | Val Loss: 7.404938 | Time: 89.07s | Total Time: 13716.67s
Epoch 155/200 | Train Loss: 0.600463 | Val Loss: 7.447737 | Time: 88.23s | Total Time: 13804.90s
Epoch 156/200 | Train Loss: 0.609109 | Val Loss: 7.401683 | Time: 87.17s | Total Time: 13892.08s
Epoch 157/200 | Train Loss: 0.605059 | Val Loss: 7.338056 | Time: 86.83s | Total Time: 13978.91s
Epoch 158/200 | Train Loss: 0.595157 | Val Loss: 7.357628 | Time: 86.72s | Total Time: 14065.63s
Epoch 159/200 | Train Loss: 0.594191 | Val Loss: 7.335729 | Time: 87.88s | Total Time: 14153.51s
Epoch 160/200 | Train Loss: 0.593016 | Val Loss: 7.433977 | Time: 90.88s | Total Time: 14244.40s
Epoch 161/200 | Train Loss: 0.607681 | Val Loss: 7.405630 | Time: 88.66s | Total Time: 14333.06s
Epoch 162/200 | Train Loss: 0.605084 | Val Loss: 7.363248 | Time: 89.34s | Total Time: 14422.40s
Epoch 163/200 | Train Loss: 0.608734 | Val Loss: 7.458202 | Time: 89.51s | Total Time: 14511.92s
Epoch 164/200 | Train Loss: 0.604824 | Val Loss: 7.465885 | Time: 89.52s | Total Time: 14601.43s
Epoch 165/200 | Train Loss: 0.603319 | Val Loss: 7.400814 | Time: 85.40s | Total Time: 14686.84s
Epoch 166/200 | Train Loss: 0.594403 | Val Loss: 7.506631 | Time: 88.58s | Total Time: 14775.42s
Epoch 167/200 | Train Loss: 0.592952 | Val Loss: 7.443563 | Time: 88.71s | Total Time: 14864.13s
Epoch 168/200 | Train Loss: 0.603360 | Val Loss: 7.431030 | Time: 89.00s | Total Time: 14953.13s
Epoch 169/200 | Train Loss: 0.616364 | Val Loss: 7.404602 | Time: 90.29s | Total Time: 15043.43s
Epoch 170/200 | Train Loss: 0.589539 | Val Loss: 7.265470 | Time: 88.21s | Total Time: 15131.64s
Epoch 171/200 | Train Loss: 0.595627 | Val Loss: 7.274060 | Time: 92.98s | Total Time: 15224.63s
Epoch 172/200 | Train Loss: 0.615590 | Val Loss: 7.364591 | Time: 88.48s | Total Time: 15313.11s
Epoch 173/200 | Train Loss: 0.586507 | Val Loss: 7.549046 | Time: 87.72s | Total Time: 15400.83s
Epoch 174/200 | Train Loss: 0.595704 | Val Loss: 7.461359 | Time: 87.25s | Total Time: 15488.08s
Epoch 175/200 | Train Loss: 0.587121 | Val Loss: 7.420672 | Time: 88.40s | Total Time: 15576.49s
Epoch 176/200 | Train Loss: 0.596602 | Val Loss: 7.378429 | Time: 92.05s | Total Time: 15668.55s
Epoch 177/200 | Train Loss: 0.584734 | Val Loss: 7.330625 | Time: 89.62s | Total Time: 15758.16s
Epoch 178/200 | Train Loss: 0.588952 | Val Loss: 7.463567 | Time: 88.54s | Total Time: 15846.71s
Epoch 179/200 | Train Loss: 0.582045 | Val Loss: 7.315252 | Time: 88.77s | Total Time: 15935.48s
Epoch 180/200 | Train Loss: 0.607345 | Val Loss: 7.466913 | Time: 87.99s | Total Time: 16023.47s
Epoch 181/200 | Train Loss: 0.582384 | Val Loss: 7.372249 | Time: 85.84s | Total Time: 16109.31s
Epoch 182/200 | Train Loss: 0.597943 | Val Loss: 7.512860 | Time: 87.97s | Total Time: 16197.28s
Epoch 183/200 | Train Loss: 0.593886 | Val Loss: 7.312847 | Time: 87.38s | Total Time: 16284.67s
Epoch 184/200 | Train Loss: 0.689623 | Val Loss: 7.449660 | Time: 88.53s | Total Time: 16373.20s
Epoch 185/200 | Train Loss: 0.635051 | Val Loss: 7.258073 | Time: 89.12s | Total Time: 16462.33s
Epoch 186/200 | Train Loss: 0.618181 | Val Loss: 7.472570 | Time: 90.25s | Total Time: 16552.58s
Epoch 187/200 | Train Loss: 0.614785 | Val Loss: 7.381143 | Time: 88.92s | Total Time: 16641.50s
Epoch 188/200 | Train Loss: 0.616605 | Val Loss: 7.473353 | Time: 89.08s | Total Time: 16730.58s
Epoch 189/200 | Train Loss: 0.635445 | Val Loss: 7.378595 | Time: 91.30s | Total Time: 16821.89s
Epoch 190/200 | Train Loss: 0.585491 | Val Loss: 7.478006 | Time: 88.59s | Total Time: 16910.48s
Epoch 191/200 | Train Loss: 0.580881 | Val Loss: 7.447436 | Time: 87.45s | Total Time: 16997.94s
Epoch 192/200 | Train Loss: 0.585913 | Val Loss: 7.425442 | Time: 86.68s | Total Time: 17084.62s
Epoch 193/200 | Train Loss: 0.613783 | Val Loss: 7.443952 | Time: 90.49s | Total Time: 17175.12s
Epoch 194/200 | Train Loss: 0.589565 | Val Loss: 7.274204 | Time: 89.97s | Total Time: 17265.10s
Epoch 195/200 | Train Loss: 0.612851 | Val Loss: 7.312284 | Time: 89.94s | Total Time: 17355.04s
Epoch 196/200 | Train Loss: 0.599456 | Val Loss: 7.510659 | Time: 88.21s | Total Time: 17443.25s
Epoch 197/200 | Train Loss: 0.582471 | Val Loss: 7.318925 | Time: 87.58s | Total Time: 17530.83s
Epoch 198/200 | Train Loss: 0.592358 | Val Loss: 7.312168 | Time: 89.94s | Total Time: 17620.78s
Epoch 199/200 | Train Loss: 0.567794 | Val Loss: 7.460857 | Time: 90.37s | Total Time: 17711.15s
Epoch 200/200 | Train Loss: 0.580767 | Val Loss: 7.395532 | Time: 87.03s | Total Time: 17798.19s
--- training completed，start evaluating ---
